#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
5246	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	0	0.704085	0	0	9.342	2312520.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf5246	-1	MSNLIB-POSITIVE.mgf	428.918				6	0	0.0858154	199.988	0	CCMSLIB00013001741
14549	spectra_filtered.mgf	*..*		:3642	3642	-1	0	758.497	1	0.703883	0	0	32103.1	3351570.0	PS(16:0/18:2); [M-H]- C40H73N1O10P1 M-H	PNNL-LIPIDS-NEGATIVE	temp/spectra_filtered.mgf14549	-1	PNNL-LIPIDS-NEGATIVE.mgf	122.875				6	0	0.0932007	758.59	0	CCMSLIB00010064657
681	spectra_filtered.mgf	*..*		:34581	34580	-1	0	193.05	1	0.703845	0	0	104.857	12562200.0	1,3,6,8-Tetrahydroxynaphthalene [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf681	-1	MSNLIB-POSITIVE.mgf	0.316162				6	0	6.10352e-05	193.05	0	CCMSLIB00012336939
11147	spectra_filtered.mgf	*..*		:3288	485	-1	0	303.303	1	0.703479	0	0	338299.0	11989400.0	Spectral Match to Monoerucin from NIST14 303.3	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf11147	-1	GNPS-NIST14-MATCHES.mgf	211.599				8	0	0.0641785	303.239	0	CCMSLIB00003134971
9903	spectra_filtered.mgf	*..*		:7163	5756	-1	0	267.209	1	0.703378	0	0	8922.86	4032520.0	Spectral Match to (+/-)-16(17)-Epoxy-4Z,7Z,10Z,13Z,19Z-docosapentaenoic acid from NIST14 267.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf9903	-1	GNPS-NIST14-MATCHES.mgf	13.2482				6	0	0.00354004	267.213	0	CCMSLIB00003140243
311	spectra_filtered.mgf	*..*		:34581	34580	-1	0	193.05	1	0.703309	0	0	104.857	124150000.0	1,3,6,8-Tetrahydroxynaphthalene [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf311	-1	MSNLIB-POSITIVE.mgf	0.711365				6	0	0.000137329	193.05	0	CCMSLIB00012336939
7719	spectra_filtered.mgf	*..*		:3121	131	-1	0	280.225	1	0.703194	0	0	55885.2	10227400.0	3-hydroxydecanoyl amylamine [M+Na]+ [M+Na]+	3-HYDROXY-ACYL-AMIDES-LIBRARY	temp/spectra_filtered.mgf7719	-1	3-HYDROXY-ACYL-AMIDES-LIBRARY.mgf	142.228				8	0	0.039856	280.265	0	CCMSLIB00013640932
8833	spectra_filtered.mgf	*..*		:1829	312	-1	0	213.127	1	0.70291	0	0	2920560.0	3786780.0	abscisic aldehyde CollisionEnergy:102040 M-2H2O+H	BERKELEY-LAB	temp/spectra_filtered.mgf8833	-1	BERKELEY-LAB.mgf	172.257				7	0	0.0367126	213.164	0	CCMSLIB00010102299
8017	spectra_filtered.mgf	*..*		:821	5546	-1	0	285.221	1	0.702898	0	0	767760.0	49945200.0	NCGC00169715-02_C20H30O2_Abieta-8(14),9(11),12-triene-7,18-diol M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf8017	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.92593				6	0	0.000549316	285.222	0	CCMSLIB00000855659
4563	spectra_filtered.mgf	*..*		:21355	33354	-1	0	584.279	1	0.702881	0	0	437.0	181648000.0	Massbank:PR311083 Tricoumaroyl spermidine (isomer of 2951) M+H	MASSBANK	temp/spectra_filtered.mgf4563	-1	MASSBANK.mgf	5.74543				8	0	0.00335693	584.276	0	CCMSLIB00005746906
9811	spectra_filtered.mgf	*..*		:6255	6255	-1	0	257.3	1	0.702723	0	0	5776090.0	9737850.0	Massbank:FFF00150 5-beta-Androstane-3-alpha,17-beta-diol|Etiocholane-3-alpha,17-beta-diol [M-2H2O+H]+	MASSBANK	temp/spectra_filtered.mgf9811	-1	MASSBANK.mgf	282.047				10	0	0.0725708	257.227	0	CCMSLIB00000213344
11538	spectra_filtered.mgf	*..*		:22894	23340	-1	0	439.357	1	0.702706	0	0	2681240.0	3489070.0	Ursolic acid CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf11538	-1	BERKELEY-LAB.mgf	6.11245				12	0	0.00268555	439.36	0	CCMSLIB00010125330
9578	spectra_filtered.mgf	*..*		:3591	3058	-1	0	443.39	1	0.702633	0	0	283294.0	1552580.0	Spectral Match to Uvaol from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf9578	-1	GNPS-NIST14-MATCHES.mgf	3.99202				9	0	0.00177002	443.392	0	CCMSLIB00003137545
2221	spectra_filtered.mgf	*..*		:98679	98678	-1	0	364.197	1	0.702445	0	0	225.247	9850900.0	[(2E,6E)-1-Oxo-8-hydroxy-2,6-dimethylocta-2,6-dien-1-yl]beta-D-glucopyranoside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2221	-1	MSNLIB-POSITIVE.mgf	1.00553				7	0	0.000366211	364.197	0	CCMSLIB00012449931
4680	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	1	0.702423	0	0	9.342	2989390.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4680	-1	MSNLIB-POSITIVE.mgf	428.232				6	0	0.0856781	199.988	0	CCMSLIB00013001741
4771	spectra_filtered.mgf	*..*		:3561	233	-1	0	249.149	1	0.702369	0	0	17405600.0	3698650.0	Damsin M+H	TUEBINGEN-NATURAL-PRODUCT-COLLECTION	temp/spectra_filtered.mgf4771	-1	TUEBINGEN-NATURAL-PRODUCT-COLLECTION.mgf	0.306218				8	0	7.62939e-05	249.149	0	CCMSLIB00011906199
3566	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	1	0.702355	0	0	9.342	2803080.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf3566	-1	MSNLIB-POSITIVE.mgf	428.003				6	0	0.0856323	199.988	0	CCMSLIB00013001741
2815	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	1	0.702038	0	0	9.342	2989910.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2815	-1	MSNLIB-POSITIVE.mgf	428.995				6	0	0.0858307	199.988	0	CCMSLIB00013001741
9128	spectra_filtered.mgf	*..*		:1668	1668	-1	0	313.18	1	0.701876	0	0	4012340.0	3718160.0	Trenbolone acetate_CE30 M+H	WFSR-LIBRARY	temp/spectra_filtered.mgf9128	-1	WFSR-LIBRARY.mgf	117.615				8	0	0.0368347	313.217	0	CCMSLIB00013935449
10294	spectra_filtered.mgf	*..*		:6254	6254	-1	0	257.3	1	0.701715	0	0	43799400.0	34756500.0	Massbank:FFF00149 5-beta-Androstane-3-alpha,17-beta-diol|Etiocholane-3-alpha,17-beta-diol [M-2H2O+H]+	MASSBANK	temp/spectra_filtered.mgf10294	-1	MASSBANK.mgf	284.182				9	0	0.0731201	257.227	0	CCMSLIB00000213342
9277	spectra_filtered.mgf	*..*		:21835	22281	-1	0	425.378	1	0.701643	0	0	2502310.0	34639300.0	4,5,9,9,13,20,20-heptamethyl-24-oxahexacyclo[17.3.2.0<1,18>.0<4,17>.0<5,14>.0< 8,13>]tetracosan-10-ol CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf9277	-1	BERKELEY-LAB.mgf	2.43924				8	0	0.0010376	425.377	0	CCMSLIB00010124271
11155	spectra_filtered.mgf	*..*		:508424	53	-1	0	499.371	1	0.701622	0	0	94067.6	16050800.0	2a-Acetoxy-3,22-stictandione M+H	LDB_POSITIVE	temp/spectra_filtered.mgf11155	-1	LDB_POSITIVE.mgf	14.8502				10	0	0.00741577	499.378	0	CCMSLIB00004751487
11134	spectra_filtered.mgf	*..*		:6254	6254	-1	0	257.3	1	0.701503	0	0	43799400.0	5535330.0	Massbank:FFF00149 5-beta-Androstane-3-alpha,17-beta-diol|Etiocholane-3-alpha,17-beta-diol [M-2H2O+H]+	MASSBANK	temp/spectra_filtered.mgf11134	-1	MASSBANK.mgf	284.657				9	0	0.0732422	257.227	0	CCMSLIB00000213342
7888	spectra_filtered.mgf	*..*		:20062	14738	-1	0	317.211	1	0.701322	0	0	2225900.0	26661300.0	7-Oxo-13beta-hydroxyabiet-8(14)-en-18-oic acid M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf7888	-1	GNPS-LIBRARY.mgf	2.50135				10	0	0.000793457	317.212	0	CCMSLIB00013579934
8859	spectra_filtered.mgf	*..*		:21835	22281	-1	0	425.378	1	0.701269	0	0	2502310.0	1298570.0	4,5,9,9,13,20,20-heptamethyl-24-oxahexacyclo[17.3.2.0<1,18>.0<4,17>.0<5,14>.0< 8,13>]tetracosan-10-ol CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf8859	-1	BERKELEY-LAB.mgf	3.7306				8	0	0.00158691	425.376	0	CCMSLIB00010124271
6390	spectra_filtered.mgf	*..*		:10294	7784	-1	0	285.221	1	0.700483	0	0	70600.0	10171300.0	NCGC00168840-03!5-(1,2,4a,5-tetramethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl)-3-methylpentanoic acid [IIN-based on: CCMSLIB00000848446] [M-2H2O+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf6390	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	3.31688				11	0	0.000946045	285.222	0	CCMSLIB00005723080
11486	spectra_filtered.mgf	*..*		:1329	1723	-1	0	217.195	1	0.700185	0	0	426012.0	16276800.0	Spectral Match to cis-7,10,13,16-Docosatetraenoic acid from NIST14 217.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf11486	-1	GNPS-NIST14-MATCHES.mgf	3.86396				7	0	0.000839233	217.196	0	CCMSLIB00003136210
11335	spectra_filtered.mgf	*..*		:3234	5686	-1	0	267.209	1	0.699674	0	0	58382.3	6509840.0	Spectral Match to 8,9-Dihydroxy-5Z,11Z,14Z-eicosatrienoic acid from NIST14 267.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf11335	-1	GNPS-NIST14-MATCHES.mgf	7.53777				7	0	0.00201416	267.211	0	CCMSLIB00003140173
11565	spectra_filtered.mgf	*..*		:806	2834	-1	0	299.2	1	0.699621	0	0	137289.0	5690980.0	NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)- M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf11565	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	4.99787				7	0	0.00149536	299.202	0	CCMSLIB00000849451
5341	spectra_filtered.mgf	*..*		:20957	21403	-1	0	215.143	1	0.699515	0	0	2348760.0	15500200.0	Isoalantolactone CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf5341	-1	BERKELEY-LAB.mgf	1.4894				7	0	0.000320435	215.143	0	CCMSLIB00010123393
9722	spectra_filtered.mgf	*..*		:3121	131	-1	0	280.225	1	0.699504	0	0	55885.2	2972050.0	3-hydroxydecanoyl amylamine [M+Na]+ [M+Na]+	3-HYDROXY-ACYL-AMIDES-LIBRARY	temp/spectra_filtered.mgf9722	-1	3-HYDROXY-ACYL-AMIDES-LIBRARY.mgf	162.485				8	0	0.0455322	280.271	0	CCMSLIB00013640932
9688	spectra_filtered.mgf	*..*		:1668	1668	-1	0	313.18	1	0.699462	0	0	4012340.0	2454280.0	Trenbolone acetate_CE30 M+H	WFSR-LIBRARY	temp/spectra_filtered.mgf9688	-1	WFSR-LIBRARY.mgf	117.42				6	0	0.0367737	313.217	0	CCMSLIB00013935449
4361	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	1	0.699196	0	0	9.342	2484960.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4361	-1	MSNLIB-POSITIVE.mgf	427.774				6	0	0.0855865	199.988	0	CCMSLIB00013001741
10994	spectra_filtered.mgf	*..*		:22894	23340	-1	0	439.357	1	0.69874	0	0	2681240.0	8519600.0	Ursolic acid CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf10994	-1	BERKELEY-LAB.mgf	7.15434				14	0	0.00314331	439.36	0	CCMSLIB00010125330
1281	spectra_filtered.mgf	*..*		:9122	9122	-1	0	377.08	1	0.698724	0	0	1780.0	3470900.0	Chlorogenic acid [M+Na]+	BMDMS-NP	temp/spectra_filtered.mgf1281	-1	BMDMS-NP.mgf	11.5732				6	0	0.00436401	377.084	0	CCMSLIB00006363422
7492	spectra_filtered.mgf	*..*		:821	5546	-1	0	285.221	1	0.698702	0	0	767760.0	11506400.0	NCGC00169715-02_C20H30O2_Abieta-8(14),9(11),12-triene-7,18-diol M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf7492	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	2.35392				6	0	0.000671387	285.222	0	CCMSLIB00000855659
1599	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	1	0.698656	0	0	9.342	2692720.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1599	-1	MSNLIB-POSITIVE.mgf	428.232				6	0	0.0856781	199.988	0	CCMSLIB00013001741
4787	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	1	0.698508	0	0	9.342	2391160.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4787	-1	MSNLIB-POSITIVE.mgf	427.851				6	0	0.0856018	199.988	0	CCMSLIB00013001741
6626	spectra_filtered.mgf	*..*		:1668	1668	-1	0	313.18	1	0.697929	0	0	4012340.0	6261780.0	Trenbolone acetate_CE30 M+H	WFSR-LIBRARY	temp/spectra_filtered.mgf6626	-1	WFSR-LIBRARY.mgf	117.225				7	0	0.0367126	313.217	0	CCMSLIB00013935449
2893	spectra_filtered.mgf	*..*		:6935	7421	-1	0	273.076	1	0.697873	0	0	2295100.0	4152390.0	NCGC00384658-01!7-methoxy-8-(3-methyl-5-oxo-2H-furan-4-yl)chromen-2-one [IIN-based: Match] [M+H]+	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf2893	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	133.324				6	0	0.0364075	273.04	0	CCMSLIB00005722717
10565	spectra_filtered.mgf	*..*		:9083	9083	-1	0	856.524	1	0.697722	0	0	2335750.0	1110820.0	SQDG(18:3/18:3); [M+NH4]+ C45H78N1O12S1 M+NH4	PNNL-LIPIDS-POSITIVE	temp/spectra_filtered.mgf10565	-1	PNNL-LIPIDS-POSITIVE.mgf	4.56058				13	0	0.00390625	856.528	0	CCMSLIB00010071704
11455	spectra_filtered.mgf	*..*		:1550	5166	-1	0	271.23	1	0.697565	0	0	480168.0	6295320.0	sarcophytol A M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf11455	-1	GNPS-LIBRARY.mgf	66.9467				9	0	0.018158	271.248	0	CCMSLIB00005463813
13138	spectra_filtered.mgf	*..*		:20062	14738	-1	0	317.211	1	0.697123	0	0	2225900.0	3604560.0	7-Oxo-13beta-hydroxyabiet-8(14)-en-18-oic acid M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf13138	-1	GNPS-LIBRARY.mgf	20.9729				9	0	0.00665283	317.218	0	CCMSLIB00013579934
1434	spectra_filtered.mgf	*..*		:207	1978	-1	0	355.102	1	0.697074	0	0	364681.0	46023700.0	NCGC00384529-01!5,7-dihydroxy-2-methyl-8-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1434	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	1.2891				7	0	0.000457764	355.102	0	CCMSLIB00000848273
3144	spectra_filtered.mgf	*..*		:534	5727	-1	0	441.084	1	0.696942	0	0	961084.0	1581870.0	Spectral Match to (-)-Catechin gallate from NIST14 M-H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3144	-1	GNPS-NIST14-MATCHES.mgf	202.997				8	0	0.0895386	441.174	0	CCMSLIB00003140214
1311	spectra_filtered.mgf	*..*		:93610	93609	-1	0	480.244	1	0.695996	0	0	245.166	8062620.0	NCGC00380938-01 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1311	-1	MSNLIB-POSITIVE.mgf	75.6833				9	0	0.0363464	480.208	0	CCMSLIB00012444862
6338	spectra_filtered.mgf	*..*		:2162	7337	-1	0	299.2	1	0.695839	0	0	3296730.0	1543550.0	(1S,5R,9S,13R)-14-formyl-5,9-dimethyltetracyclo[11.2.1.0,?.0?,?]hexadec-14-ene-5-carboxylic acid M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf6338	-1	GNPS-LIBRARY.mgf	3.46791				8	0	0.0010376	299.201	0	CCMSLIB00005724848
12067	spectra_filtered.mgf	*..*		:5615	24078	-1	0	301.216	1	0.695692	0	0	484.654	3030800.0	dehydroabietic acid [M+H]+	MONA	temp/spectra_filtered.mgf12067	-1	MONA.mgf	25.7339				9	0	0.00775146	301.224	0	CCMSLIB00004696678
6947	spectra_filtered.mgf	*..*		:4518	4780	-1	0	309.278	1	0.695	0	0	581373.0	6465690.0	Spectral Match to Linoleic acid ethyl ester from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf6947	-1	GNPS-NIST14-MATCHES.mgf	114.461				7	0	0.0354004	309.243	0	CCMSLIB00003139267
1356	spectra_filtered.mgf	*..*		:34582	34581	-1	0	193.05	1	0.694998	0	0	397.36	54721700.0	1,3,6,8-Tetrahydroxynaphthalene [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1356	-1	MSNLIB-POSITIVE.mgf	0.948487				6	0	0.000183105	193.05	0	CCMSLIB00012336941
6975	spectra_filtered.mgf	*..*		:3675	2053	-1	0	395.363	1	0.694897	0	0	1170440.0	4476740.0	Lys-C18:0 M-H2O+H	ECG-ACYL-AMIDES-C4-C24-LIBRARY	temp/spectra_filtered.mgf6975	-1	ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf	7.10137				7	0	0.00280762	395.36	0	CCMSLIB00011435518
3318	spectra_filtered.mgf	*..*		:98679	98678	-1	0	364.197	1	0.69467	0	0	225.247	72867200.0	[(2E,6E)-1-Oxo-8-hydroxy-2,6-dimethylocta-2,6-dien-1-yl]beta-D-glucopyranoside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf3318	-1	MSNLIB-POSITIVE.mgf	0.837942				6	0	0.000305176	364.197	0	CCMSLIB00012449931
9537	spectra_filtered.mgf	*..*		:5614	24077	-1	0	301.216	1	0.693254	0	0	464.711	2554710.0	dehydroabietic acid [M+H]+	MONA	temp/spectra_filtered.mgf9537	-1	MONA.mgf	7.39597				10	0	0.00222778	301.218	0	CCMSLIB00004696677
3789	spectra_filtered.mgf	*..*		:100150	100149	-1	0	464.249	1	0.692816	0	0	746.046	22261600.0	NCGC00385822-01 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf3789	-1	MSNLIB-POSITIVE.mgf	1.90633				9	0	0.00088501	464.25	0	CCMSLIB00012451402
8870	spectra_filtered.mgf	*..*		:21835	22281	-1	0	425.378	1	0.692631	0	0	2502310.0	5962330.0	4,5,9,9,13,20,20-heptamethyl-24-oxahexacyclo[17.3.2.0<1,18>.0<4,17>.0<5,14>.0< 8,13>]tetracosan-10-ol CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf8870	-1	BERKELEY-LAB.mgf	1.43485				7	0	0.000610352	425.379	0	CCMSLIB00010124271
4028	spectra_filtered.mgf	*..*		:760	19223	-1	0	293.081	1	0.69254	0	0	6.35778	36002200.0	karanjin [M+H]+	MONA	temp/spectra_filtered.mgf4028	-1	MONA.mgf	0.31238				7	0	9.15527e-05	293.081	0	CCMSLIB00004691823
13817	spectra_filtered.mgf	*..*		:2522	7087	-1	0	219.174	1	0.692183	0	0	2509230.0	645319.0	1-methyl-4-(6-methylhept-5-en-2-yl)-2,3-dioxabicyclo[2.2.2]oct-5-ene M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf13817	-1	GNPS-LIBRARY.mgf	1.67087				7	0	0.000366211	219.174	0	CCMSLIB00005724598
5444	spectra_filtered.mgf	*..*		:97481	97480	-1	0	229.122	1	0.692136	0	0	286.766	4220660.0	Dehydromelitensin [M+H-2H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf5444	-1	MSNLIB-POSITIVE.mgf	6.85947				6	0	0.00157166	229.12	0	CCMSLIB00012448733
2150	spectra_filtered.mgf	*..*		:36280	36279	-1	0	403.37	1	0.692027	0	0	589.0	28286600.0	cyclovirobuxine D [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf2150	-1	BMDMS-NP.mgf	4.61505				10	0	0.00186157	403.368	0	CCMSLIB00006390580
12834	spectra_filtered.mgf	*..*		:20062	14738	-1	0	317.211	1	0.691962	0	0	2225900.0	2425640.0	7-Oxo-13beta-hydroxyabiet-8(14)-en-18-oic acid M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf12834	-1	GNPS-LIBRARY.mgf	22.7046				9	0	0.00720215	317.218	0	CCMSLIB00013579934
9872	spectra_filtered.mgf	*..*		:1092	1106	-1	0	243.21	1	0.691942	0	0	1226.14	3498130.0	Spectral Match to Pinolenic acid methyl ester from NIST14 243.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf9872	-1	GNPS-NIST14-MATCHES.mgf	150.574				6	0	0.0366211	243.173	0	CCMSLIB00003135592
8818	spectra_filtered.mgf	*..*		:1829	312	-1	0	213.127	1	0.691636	0	0	2920560.0	6126570.0	abscisic aldehyde CollisionEnergy:102040 M-2H2O+H	BERKELEY-LAB	temp/spectra_filtered.mgf8818	-1	BERKELEY-LAB.mgf	196.886				7	0	0.0419617	213.169	0	CCMSLIB00010102299
4026	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	1	0.691572	0	0	9.342	3486400.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4026	-1	MSNLIB-POSITIVE.mgf	428.385				6	0	0.0857086	199.988	0	CCMSLIB00013001741
4894	spectra_filtered.mgf	*..*		:1	5628	-1	0	333.205	1	0.691225	0	0	138800.0	1255100.0	KU006-10-1 M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf4894	-1	GNPS-LIBRARY.mgf	5.40369				12	0	0.00180054	333.207	0	CCMSLIB00005716535
7421	spectra_filtered.mgf	*..*		:1829	312	-1	0	213.127	1	0.691039	0	0	2920560.0	3294460.0	abscisic aldehyde CollisionEnergy:102040 M-2H2O+H	BERKELEY-LAB	temp/spectra_filtered.mgf7421	-1	BERKELEY-LAB.mgf	176.123				8	0	0.0375366	213.165	0	CCMSLIB00010102299
4197	spectra_filtered.mgf	*..*		:92226	192663	-1	0	200.074	0	0.6909	0	0	9.342	2847950.0	2-tert-butyl-4-methyl-1,3-thiazole-5-carboxylic acid [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf4197	-1	MSNLIB-POSITIVE.mgf	428.461				6	0	0.0857239	199.988	0	CCMSLIB00013001741
11038	spectra_filtered.mgf	*..*		:2451	4346	-1	0	267.211	1	0.690769	0	0	33648.0	6394070.0	Spectral Match to 8,9-Dihydroxy-5Z,11Z,14Z-eicosatrienoic acid from NIST14 267.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf11038	-1	GNPS-NIST14-MATCHES.mgf	24.3263				6	0	0.00650024	267.217	0	CCMSLIB00003138833
10387	spectra_filtered.mgf	*..*		:2162	7337	-1	0	299.2	1	0.690646	0	0	3296730.0	3875570.0	(1S,5R,9S,13R)-14-formyl-5,9-dimethyltetracyclo[11.2.1.0,?.0?,?]hexadec-14-ene-5-carboxylic acid M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf10387	-1	GNPS-LIBRARY.mgf	27.2333				8	0	0.00814819	299.208	0	CCMSLIB00005724848
7641	spectra_filtered.mgf	*..*		:3121	131	-1	0	280.225	1	0.690364	0	0	55885.2	3030280.0	3-hydroxydecanoyl amylamine [M+Na]+ [M+Na]+	3-HYDROXY-ACYL-AMIDES-LIBRARY	temp/spectra_filtered.mgf7641	-1	3-HYDROXY-ACYL-AMIDES-LIBRARY.mgf	135.694				8	0	0.0380249	280.263	0	CCMSLIB00013640932
7082	spectra_filtered.mgf	*..*		:22792	41255	-1	0	317.211	1	0.690289	0	0	745.262	7616840.0	7-ethenyl-1,4a,7-trimethyl-6-oxo-2,3,4,8,8a,9,10,10a-octahydrophenanthrene-1-carboxylic acid [M+H]+	MONA	temp/spectra_filtered.mgf7082	-1	MONA.mgf	9.42818				8	0	0.00299072	317.214	0	CCMSLIB00004713855
7313	spectra_filtered.mgf	*..*		:20062	14738	-1	0	317.211	1	0.690212	0	0	2225900.0	12991700.0	7-Oxo-13beta-hydroxyabiet-8(14)-en-18-oic acid M+H-H2O	GNPS-LIBRARY	temp/spectra_filtered.mgf7313	-1	GNPS-LIBRARY.mgf	5.96477				8	0	0.00189209	317.213	0	CCMSLIB00013579934
12658	spectra_filtered.mgf	*..*		:2451	4346	-1	0	267.211	1	0.690187	0	0	33648.0	8073170.0	Spectral Match to 8,9-Dihydroxy-5Z,11Z,14Z-eicosatrienoic acid from NIST14 267.2	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf12658	-1	GNPS-NIST14-MATCHES.mgf	0.114208				6	0	3.05176e-05	267.211	0	CCMSLIB00003138833
9121	spectra_filtered.mgf	*..*		:36542	36541	-1	0	425.378	1	0.689997	0	0	613.753	4673610.0	(20S)-Protopanaxadiol [M+H-2H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf9121	-1	MSNLIB-POSITIVE.mgf	2.72621				9	0	0.00115967	425.379	0	CCMSLIB00012340872
